,labels,american,attack,authority,black,called,case,child,city,come,community,control,country,county,court,crime,day,death,department,did,didnt,dont,enforcement,family,federal,fight,firearm,going,government,group,gun,ha,health,help,high,home,house,im,including,just,killed,killing,know,later,law,left,letter,life,local,long,make,man,matter,medium,member,million,month,national,need,office,officer,official,old,people,place,police,political,president,public,report,republican,right,say,school,shooter,shot,state,story,student,support,texas,thats,thing,think,threat,time,took,trump,used,victim,video,violence,want,way,week,weons,white,woman,work,year,york
935,right,0.0,0.0,0.0941807627539341,0.0,0.0880570639727893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085236215016408,0.1017069473900647,0.0,0.0,0.1635860386175558,0.0,0.0,0.1064316321178253,0.0,0.0,0.0,0.0,0.0554830362486864,0.0,0.0,0.2665287545760855,0.0919303195369406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091823609552104,0.0862483497795078,0.0,0.0,0.0,0.3452182246139066,0.0,0.0,0.0,0.0,0.0,0.0,0.5381673711271618,0.3150781067799148,0.0,0.0,0.0,0.0,0.5147148154647067,0.0,0.0,0.0,0.0,0.0,0.1106593303094165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097381045799998,0.0,0.0,0.0,0.0,0.0
606,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286677969404996,0.0,0.0,0.0,0.3218511895744669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3365726198592525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2816516214336723,0.0,0.2578285970297231,0.0,0.0,0.0,0.0,0.0,0.0,0.2856160560815058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3824930395088656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3720606468388132,0.0,0.0,0.0,0.0,0.3461363396573381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20781721285915,0.0
488,right,0.0,0.0,0.0,0.0,0.0,0.3928956519543718,0.0,0.0,0.1227905358272806,0.2487232123469009,0.0,0.1174871519378817,0.0,0.4236733440379486,0.0,0.0975510963852638,0.0,0.0,0.0,0.0,0.0,0.0,0.1104551159539213,0.4069136814452322,0.1140109160323395,0.1437276477392229,0.0,0.143830144822251,0.0,0.0936547115625436,0.2247765856101581,0.0,0.0,0.1199754565061289,0.0,0.0,0.0,0.1028128772327325,0.0956122620197356,0.1882332489944294,0.0,0.0,0.2475703744429289,0.0,0.2445995355673783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204461568229837,0.0,0.1205813736800196,0.0,0.0,0.0,0.0,0.0,0.0,0.139623587867967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1197082534019615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144656956829903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057350101228369,0.0,0.1145050174934752,0.0,0.0,0.0,0.0,0.0,0.1131846174938169,0.0,0.0,0.0,0.0,0.0,0.0,0.1102091036370889,0.0,0.0,0.0,0.0,0.0,0.0864552561436316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1106414875722115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948069042975501,0.0641289098355582,0.0,0.0,0.0,0.0,0.1092342562226379,0.0,0.0,0.0,0.0,0.6839918561145584,0.0,0.0,0.0,0.0,0.6385006210453895,0.0,0.0,0.0,0.0,0.1225227211495758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1029907286100455,0.0,0.0,0.0,0.0,0.0696854056368392,0.0
608,right,0.0,0.0,0.1059490137303097,0.0,0.0,0.0,0.0,0.0999441848221261,0.0,0.0,0.0,0.0978713310993321,0.0,0.0,0.0,0.0,0.0,0.2255413612255643,0.0,0.0,0.0,0.2245184840958758,0.0,0.1129915994747266,0.0,0.119730676656892,0.0,0.0,0.0,0.0780179886324633,0.0624158564596653,0.3607360337272123,0.0,0.1998883696442523,0.0,0.0,0.0,0.0856470940264174,0.1592974074005519,0.0784027799311081,0.0,0.0,0.0,0.2552282721357559,0.2037608516113746,0.0,0.0,0.108224684803193,0.1090312326233326,0.0,0.1033573083403487,0.0,0.0,0.0,0.0,0.1004489372088039,0.0,0.0,0.0,0.1032973251089547,0.1940508300804544,0.0,0.2907795910468486,0.2054034070601754,0.3106836627784187,0.0,0.0985701331807055,0.0,0.0,0.0,0.0930119994996339,0.1009022446578393,0.1772241681061917,0.0,0.0,0.0785434959678669,0.0,0.0,0.0,0.0,0.0,0.1134366057840897,0.0,0.1244866421072757,0.1509517428905791,0.105256172422119,0.0,0.0,0.0,0.0,0.0,0.10762880922099,0.1025834877997743,0.1867962641101419,0.1179728464292315,0.0,0.0,0.0,0.0,0.0
479,right,0.0,0.0,0.0,0.0,0.1157954057677765,0.0,0.0,0.0,0.0597850271667004,0.0,0.0,0.0,0.1362948226906607,0.0,0.0,0.0949925807920236,0.0639643113663761,0.0,0.0560429888224774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700289241158136,0.0,0.0455991940855443,0.0,0.0,0.0,0.0,0.1208887529617256,0.0,0.0,0.0,0.1396568956346943,0.0458240931558343,0.1944509954021681,0.0,0.1205386185671513,0.0497244448416597,0.0,0.0,0.1015255631955527,0.18976232893298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666951814286387,0.0603742144436783,0.0,0.100501475749019,0.0339904046250771,0.0,0.0453963402753825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1165686122875359,0.4830237967472873,0.0459063374943975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882268043854001,0.0,0.0,0.0,0.0532615718938392,0.0,0.0547019775141786,0.0,0.0599569977661226,0.0545884305076068,0.0,0.6544283879677945,0.2746602447373567,0.0638446502710339,0.0738710556637416,0.0
329,right,0.0,0.0,0.0,0.0,0.0,0.2195845485572326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367858221986894,0.0,0.1635603246393949,0.2202703294339446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191157897037241,0.2409828448369449,0.0,0.0,0.0,0.0,0.1256248696872185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4160560834367056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3460913234105564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2030867163455547,0.0,0.0,0.1848180103372948,0.0,0.0,0.2330837891748051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543856319109699,0.4719370075778547
443,right,0.0,0.0,0.0967845986636972,0.0,0.1809831933168096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1065114461128668,0.1074692802201631,0.0,0.0,0.0,0.1030162026040429,0.0875927590810582,0.104518861353626,0.1897159776922756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712695612019812,0.0,0.0,0.0,0.2738975326774357,0.0,0.0,0.0,0.0,0.2910368884164379,0.2148632060624742,0.0,0.2771488096085052,0.0941983145256645,0.0,0.0,0.0,0.1586800487341262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886328765527772,0.1570794445039287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276523100394319,0.3237891393180266,0.1821916815475091,0.0,0.0,0.0,0.2115780988997337,0.0,0.0,0.0,0.0,0.0,0.0,0.1378946659233579,0.3846067479470035,0.0,0.0974859575338119,0.1664910502883237,0.0,0.0,0.1966381892260151,0.0,0.0,0.0,0.0,0.0,0.0,0.115457253757715,0.0
403,right,0.0,0.1812499254442736,0.3855660380262414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744740048776917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449274232878301,0.4279810849192365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765457909789395,0.0,0.0,0.0,0.2826573479057472,0.0,0.0,0.0,0.1846424608064969,0.0,0.0,0.1836000040534019,0.0,0.0,0.0,0.2858328122822063,0.0,0.0,0.0,0.4317313451800906,0.0,0.0,0.0,0.0,0.1373346088610784,0.0,0.0,0.1941800396368479,0.0,0.0,0.0,0.0,0.1866591654102256,0.0,0.0,0.0,0.0,0.0,0.0,0.2133266962591793
689,right,0.0,0.0,0.1576179449552566,0.0,0.0,0.324608453157756,0.0,0.1486846971694394,0.0,0.1541204200582472,0.0,0.0,0.1734585407421815,0.0,0.1698746950113652,0.120894353286739,0.0,0.0,0.0,0.0,0.1544803767432985,0.0,0.1368862094355534,0.0,0.1412928862113794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538516743843995,0.0,0.0,0.0,0.0,0.1166380376411681,0.1649814974257563,0.0,0.0,0.0,0.0,0.0,0.1292086940081211,0.0,0.0,0.0,0.1537623236227643,0.0,0.0,0.2985360651915215,0.0,0.0,0.0,0.0,0.3395242347951473,0.0,0.0,0.3837161012071617,0.173034481254912,0.0,0.1155492598141507,0.0,0.1466405517040139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601169386113948,0.0,0.0,0.1755055281782018,0.0,0.1747761371690639,0.0,0.2820407686563234,0.0
593,right,0.0687165820363296,0.0653397541351555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679552414147887,0.0,0.0,0.0,0.0,0.0749016639417289,0.0,0.0,0.0,0.0,0.0,0.0681139546042692,0.0,0.4224939682569607,0.0,0.0,0.0,0.0,0.0,0.0,0.0511759917686215,0.0,0.0,0.073399190196022,0.1311170121002188,0.0678367452600377,0.0,0.0,0.0561803124603816,0.1044913224858665,0.2571419803766832,0.1454882809468527,0.0,0.0,0.0558057621619843,0.0,0.0,0.1139421757466405,0.0,0.0,0.0,0.1355946969043402,0.0,0.1487200620499434,0.2632628482772599,0.0,0.1317791979483442,0.1343476242213492,0.0,0.0,0.0,0.0,0.1127928420405263,0.1144423296632235,0.0,0.1018966577304053,0.0,0.0,0.0,0.0,0.0,0.0,0.0661869465306411,0.1162504023389983,0.1962374926533315,0.0,0.1030413978516175,0.0,0.0759631381553417,0.0721482043052321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700010000926996,0.5379793300159111,0.0,0.0613920488537841,0.0,0.067289759954838,0.0,0.0,0.0,0.077062822631675,0.1433057474924426,0.248716536272215,0.0
1599,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624545370825717,0.0,0.0,0.0,0.0,0.07183051581254,0.0,0.0496170859227198,0.0,0.0,0.1170908198760879,0.0,0.0634013576140047,0.0,0.0,0.0,0.0,0.0,0.0626702529479875,0.0,0.2499615051494303,0.0,0.1524364779060826,0.0,0.0,0.0,0.2525733101588098,0.0,0.5059762889128807,0.0,0.5835713174760947,0.0,0.0,0.0617470775841775,0.0,0.0,0.0,0.0,0.0530294318822133,0.0,0.0,0.1170284207360196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355081378517948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560657428333508,0.0479561387397984,0.0,0.0,0.0,0.0,0.0690793262755533,0.2770430084945136,0.2035222655606655,0.0,0.0,0.0642660419643195,0.0,0.0,0.0,0.0,0.0,0.0,0.062634186481221,0.0,0.0,0.0683649802654727,0.0,0.0666954297228628,0.2315085969141913,0.0
454,right,0.0,0.1853873786083163,0.5915512259787602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170006984539995,0.0,0.0,0.0,0.0,0.0,0.356913563636357,0.0,0.1932585706492157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1161633478508625,0.0,0.2082542801472293,0.0,0.0,0.0,0.0,0.0,0.1482357304475102,0.0,0.0,0.0,0.0,0.0,0.1896116149540938,0.0,0.1616431034535564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1082350950500367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711875445426155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111190432071344,0.0,0.0,0.0,0.0,0.0,0.0,0.1695999609310618,0.0,0.0,0.2003100416060369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,right,0.0,0.0,0.1481657662846827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193749844395023,0.1136444489192248,0.0,0.3154112288382366,0.1340941477200399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745725207825216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219286759892107,0.1550877344316394,0.0,0.0,0.0,0.1424759969671244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889149561860964,0.0,0.1202350197440381,0.325315578960054,0.1436245234053041,0.5430994747727349,0.0,0.0,0.0,0.0,0.0,0.0,0.141108046910458,0.0,0.1394569512086375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055502069812693,0.1471968534111467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767513913611286,0.0
747,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005897212752141,0.0,0.0,0.0,0.0,0.0,0.0,0.114925399507875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005897212752141,0.0,0.0,0.0,0.1724005720089102,0.0,0.1578183622090271,0.0,0.0,0.0,0.0856255945968971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010977338422212,0.3092045004217306,0.0,0.0,0.4158580775730977,0.0,0.346127489056071,0.0,0.0,0.3908629488957162,0.0,0.2976203840279713,0.0,0.0,0.0,0.0,0.0,0.0,0.2007313861469805,0.2772559850099191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3668661381417366,0.0,0.0941969159272227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636030536374032,0.0
224,right,0.0,0.0769836711383876,0.0818822104361891,0.0,0.0,0.0,0.0823760014473485,0.0772414058927435,0.0,0.0,0.0,0.0,0.3604454743788845,0.2727651611902756,0.0,0.0,0.0845800526337672,0.0,0.0,0.0,0.0,0.0,0.3555605743367623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482378090483651,0.0,0.0,0.0,0.3996282016454279,0.165250921041725,0.0,0.0661919646951176,0.1231122723606803,0.0605932296967164,0.085707561370174,0.0,0.0,0.0,0.0,0.0,0.0,0.0836409524113405,0.0,0.0,0.0,0.0,0.0,0.3101777899685628,0.1889957411562456,0.0,0.0,0.0,0.2645732519502231,0.0,0.0,0.1993397551003345,0.0,0.0,0.0600276117705634,0.0,0.0,0.0,0.0784246087057304,0.0,0.0718838981881052,0.0,0.0,0.0,0.2129008988478081,0.0607019814418054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583311818670564,0.0,0.0,0.0,0.2817112516593845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465196210828493,0.0
1561,right,0.0,0.0,0.1592317649318744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847420559867137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469026875941735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3883416665759266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4657395518105238,0.0,0.0,0.0,0.0,0.4669293862954992,0.0,0.0,0.0,0.0762539799046874,0.0,0.0,0.0758234642153124,0.4661157583678703,0.0749362589948866,0.2070082481807066,0.0,0.0,0.261069074319869,0.0,0.0,0.0,0.0,0.0,0.0,0.0567166970076597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541736844932283,0.0,0.0,0.0841399999742545,0.0,0.0,0.0,0.0
1567,right,0.5105964612720807,0.1618350149418083,0.0,0.0,0.0804702655843306,0.0,0.0,0.0,0.0,0.0841565571779477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274823568899862,0.0,0.0,0.0,0.1823847911174815,0.0,0.0917873169828991,0.0,0.0,0.0,0.2919932488592376,0.0,0.0,0.1014054855096349,0.0,0.0,0.0,0.0,0.0,0.0,0.0695743489304736,0.0,0.0,0.0,0.0,0.0,0.1382210030151385,0.0827612935939632,0.3884267964473601,0.0705536543507528,0.0,0.0,0.0,0.0,0.0,0.0920883227315727,0.0,0.0,0.081598441680986,0.3327553043478675,0.0,0.0926976148521981,0.0,0.0788173861339724,0.0,0.0,0.0,0.1261899998292764,0.0,0.0,0.0804702655843306,0.0824320764002161,0.0984585026186006,0.0,0.0,0.0,0.0,0.0,0.3190191480987132,0.0,0.0,0.0,0.0963714171561807,0.0,0.0,0.0,0.0,0.0613118830879006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758708080282285,0.0,0.0,0.0,0.0,0.0,0.0
654,right,0.0,0.1888178075001789,0.0502081130296994,0.2338483007331999,0.1877741862235915,0.0,0.0,0.0,0.0,0.0,0.0,0.0463801849700148,0.110508051884859,0.5017582196664596,0.1082248330345573,0.0770201306227673,0.1037247240901855,0.0534408285579248,0.0454397415420041,0.0,0.0,0.0531984632506194,0.0872083223455092,0.1070910393233921,0.0,0.2269563872303188,0.0,0.0,0.0,0.221831380228578,0.0887346356224513,0.0,0.0,0.0,0.0,0.0,0.0,0.040587248773166,0.0,0.1114627356506745,0.0,0.0,0.0,0.1209499690897167,0.0482800523975288,0.0,0.123475624206771,0.0,0.0,0.0,0.0,0.0,0.2686055795897552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459793143284316,0.0407433755638119,0.0826784170610926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440773993034349,0.1434495082028843,0.0,0.1417710152210322,0.0435151597094283,0.0744418581062119,0.0,0.0,0.0521231902855417,0.0,0.0,0.0,0.0,0.0,0.0357672143526152,0.0997595657755792,0.0,0.0,0.3454765153433435,0.0,0.0,0.0,0.0,0.0,0.0,0.3183669261595153,0.0,0.0517653406449278,0.1497369138996181,0.0555584767416899
983,right,0.0,0.0,0.1077101338315056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185349970326138,0.0,0.0,0.0,0.0,0.2292903855054552,0.0974806728917131,0.0,0.0,0.1141252528842339,0.0935428509880419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634533537951693,0.0,0.0,0.1016054906398086,0.0,0.0,0.0,0.1741414975951943,0.0,0.1594120345591452,0.0,0.0,0.0,0.0864902540741686,0.0,0.0,0.0,0.0,0.0,0.0,0.105075348243835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6300862077060999,0.0,0.0874056834625427,0.1182452108401896,0.0,0.4737719264991031,0.0,0.0,0.0,0.0,0.0,0.0,0.1025794756679839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3796677026859442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642453263523536,0.0
959,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834689155592416,0.0,0.0,0.0,0.0783453340170188,0.0,0.0686430696245577,0.0,0.0,0.2410911039264695,0.0,0.0,0.1359813582869743,0.0,0.0,0.0,0.0,0.0,0.0446820159654825,0.0,0.0,0.2146429408414138,0.0,0.0,0.0,0.0,0.1140371967070752,0.0,0.0,0.0,0.0738195888602788,0.2436157386338086,0.0,0.0,0.1243514389494813,0.1549509169151762,0.0,0.0,0.0,0.0,0.0,0.0718283501931931,0.0,0.0,0.0,0.0,0.0,0.1478961594540522,0.0694581696028888,0.0615485535493407,0.0,0.0735216885116221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722334990254938,0.6977879431405578,0.0,0.0,0.1124548132440978,0.0,0.3316112045372627,0.0,0.0,0.0,0.0,0.0,0.0891170040055623,0.0540313677359609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674459385382468,0.0,0.0,0.0,0.0,0.0452397001275925,0.0
721,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351358744771189,0.0,0.0,0.1961797415358809,0.0,0.0,0.0,0.0,0.1793740111107997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137711374785952,0.0,0.0,0.1370135484792531,0.0,0.0,0.0,0.1486755583083321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1805182555265154,0.0,0.0,0.101630946325328,0.1794773711835994,0.2714691438824416,0.0,0.0,0.0,0.1773339031547172,0.0,0.0,0.0,0.0,0.1742694520598938,0.1604706651857809,0.0,0.0,0.0,0.0,0.4146424620892405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3729879269712192,0.159251530367244,0.0,0.0,0.0,0.1792707821224649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3199133602156525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1697275361130721,0.0,0.0,0.0,0.5624460261747756,0.2907224874237776,0.0,0.0,0.0,0.4264016042372757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810596902603256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581434793648684,0.0,0.2112106425553979,0.0,0.0,0.0,0.2759415460372481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478043550419994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,right,0.0709957937040709,0.0,0.0,0.0,0.0671338421794423,0.0,0.0,0.2031989091928324,0.0,0.0,0.0,0.0,0.0,0.0,0.0773860242130091,0.1652194286507078,0.0,0.0764255880427426,0.0649832545933258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701138840985703,0.1691988913146865,0.0814912273178327,0.0,0.0,0.2102603227336465,0.0,0.0,0.2902185873825036,0.1079571211960176,0.1062683762811574,0.0,0.0,0.0,0.1153134879687711,0.0,0.0,0.0,0.073344730490941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388037054696385,0.0,0.0773347397415571,0.2100162587951803,0.0,0.11653398797646,0.0788254575243371,0.0,0.3158291875258374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1351642367587914,0.0622309151880421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511505989579962,0.0,0.0,0.2892912548550502,0.4323069221320594,0.0816670806151905,0.253713273060594,0.0,0.0,0.0,0.0799511372321028,0.0,0.0,0.0,0.0428276731678286,0.0
695,right,0.0,0.0,0.1920367705120326,0.0,0.0,0.0,0.0965974245283185,0.4528819525765941,0.0,0.0,0.0,0.0886978259083727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0941070278060232,0.0,0.0,0.0,0.1721468299314512,0.0,0.0,0.0,0.1855097051607679,0.1414106847370927,0.0565656020818046,0.0,0.2028183409067161,0.0,0.0,0.0,0.0,0.0776193697396749,0.2887328403642341,0.1421081341583868,0.0,0.1833031394227215,0.0,0.0,0.0923311471304328,0.0,0.0,0.098080757090343,0.0,0.0,0.0,0.0,0.1027366792602165,0.0,0.0,0.0,0.0,0.0,0.0,0.0936152400953415,0.0,0.0,0.1581148468382721,0.0930754462811959,0.4927356046687779,0.0,0.0,0.1795504059601549,0.0,0.0,0.0,0.0,0.0,0.1807493269673686,0.0832187293512786,0.0711815937654124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684014984831722,0.0,0.0,0.0,0.1651729926970218,0.1092098783713614,0.0848199650441333,0.0,0.0,0.0846439009680989,0.0,0.0,0.1064708874171744,0.0,0.0,0.0
254,right,0.0,0.0862586017799255,0.0917473131435705,0.213660223226967,0.1715636779014607,0.0,0.0,0.086547388209724,0.0,0.0,0.0,0.0,0.0,0.1018758959773608,0.1977636092489415,0.0703709979941467,0.1895403783887171,0.0,0.0830338753012109,0.0990790356567072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4729216825444114,0.0,0.1041273240252038,0.0,0.0,0.0,0.0,0.0,0.0741667192436599,0.0,0.4752541721608873,0.0,0.0,0.0,0.0,0.0882240900645652,0.0,0.0752106653427061,0.0,0.0,0.0829896255263711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1510816113688987,0.0,0.0672596900478946,0.0,0.0,0.0,0.0878731423438294,0.0,0.0,0.0,0.0,0.0863546343627233,0.4771020550394068,0.0680153072335126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653588756371202,0.0911473422120508,0.0,0.092412168841387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969607908175947,0.0,0.0,0.0547240623067182,0.0
