labels,american,attack,authority,black,called,case,child,city,come,community,control,country,county,court,crime,day,death,department,did,didnt,dont,enforcement,family,federal,fight,firearm,going,government,group,gun,ha,health,help,high,home,house,im,including,just,killed,killing,know,later,law,left,letter,life,local,long,make,man,matter,medium,member,million,month,national,need,office,officer,official,old,people,place,police,political,president,public,report,republican,right,say,school,shooter,shot,state,story,student,support,texas,thats,thing,think,threat,time,took,trump,used,victim,video,violence,want,way,week,weons,white,woman,work,year,york
left,0.10658471378102621,0.0,0.05389789630824587,0.0,0.050393417556131595,0.0,0.1626687833894195,0.10168629457688051,0.0,0.0,0.0,0.09957730930028887,0.0,0.05984803575778857,0.058089126207784,0.0413401616139,0.0,0.11473636679147742,0.0,0.0,0.0,0.05710800671484783,0.23404310734671302,0.11496113645179591,0.0,0.0,0.05221585139621151,0.18285683048870485,0.10413196208485334,0.0,0.15875954107588872,0.0,0.0,0.0,0.0,0.054387130975720295,0.0,0.04356999683535364,0.04051852322147259,0.0,0.0,0.0,0.0,0.04327951864822429,0.0,0.0,0.0,0.11011113051723245,0.0,0.04875310325743267,0.05257945582964729,0.0,0.0,0.0,0.18660596981827446,0.0,0.10419175874625776,0.11414214147728488,0.0,0.10509788287059553,0.0,0.0,0.11833924787023213,0.0,0.039512391978753274,0.0,0.15043243811934978,0.0,0.0,0.0,0.04731663776705581,0.0,0.0,0.0,0.0,0.279694009091706,0.0,0.05891234035705621,0.05595371217403257,0.3017564953938231,0.05755578868252409,0.0,0.0,0.0,0.038395739136257274,0.0,0.6211050556346813,0.16286541773835794,0.0,0.0,0.0,0.05475243416554209,0.0,0.0,0.0,0.05696060702371058,0.0,0.0,0.06429641882063508,0.1789243712483106
left,0.0,0.0,0.11014151619136255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033987372213029,0.0,0.0,0.0,0.466805784794799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06488571080377432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442213159553176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10738489774877037,0.0,0.0,0.0,0.0,0.16148885425873327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09545918734031367,0.0,0.12805684554072688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11093966724447706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
left,0.0,0.0,0.0,0.0,0.12405031924508232,0.0,0.0,0.12515739075506183,0.12809405791069695,0.25946597065846577,0.0,0.0,0.1460111146390001,0.0,0.14299436315699332,0.0,0.0,0.141219663398001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14993547759065917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10725353189059927,0.0,0.19636334783428927,0.0,0.0,0.0,0.10653847993352589,0.0,0.0,0.10876319697175606,0.1355268361972567,0.0,0.0,0.25886310544964536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12150229455544463,0.10766610357815318,0.14565415672764825,0.12861055661019358,0.48632590096132333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14168147958047897,0.0,0.0,0.0,0.0,0.13180944869041428,0.0,0.0,0.4564681959956853,0.0,0.11720322976508833,0.13478063737422444,0.1284625182588022,0.0,0.0,0.14021635817444625,0.14712021957041657,0.0,0.0791372332718961,0.0
left,0.05854116238514022,0.05566436868191453,0.0,0.0,0.0,0.06096665912687779,0.0,0.11170145646585328,0.0,0.23157023848953012,0.0,0.05469237779818729,0.0,0.06574251514014146,0.0,0.0,0.061157063093008085,0.06301842019879392,0.0,0.0,0.0,0.12546523703029253,0.1542565165258708,0.06314187389789556,0.0,0.0,0.0,0.13391102754019785,0.057193999830188136,0.0,0.13951671296366952,0.0,0.06253037891103803,0.0,0.0,0.05974376161768733,0.0,0.14358371868026,0.044509223947206515,0.0,0.0,0.0,0.0,0.047542151951388556,0.05693273684762284,0.320645552427408,0.0,0.0,0.12185748981762948,0.053554834146975844,0.0,0.0,0.06334894027318604,0.0,0.0,0.0,0.0,0.06269204468604474,0.12753616294773426,0.0,0.0,0.0,0.1624932150293925,0.057391682598902705,0.0,0.0,0.2754144090502501,0.0,0.0,0.0,0.2079075602327637,0.0,0.0,0.0,0.0,0.1755664506373222,0.0,0.0,0.184393909833694,0.06629534525527919,0.0,0.06339055196246138,0.0,0.06956552429075238,0.0,0.1176383376631313,0.6140503561393946,0.0,0.0,0.06734040959866146,0.052301232025855945,0.06014504380153036,0.05732562138045024,0.052192668339378356,0.0,0.06257070131429675,0.06565150768344469,0.0,0.03531451144762406,0.0
left,0.0,0.030219609957966635,0.1285700422069847,0.0,0.060105164263663524,0.0,0.09700903828660574,0.030320782630483756,0.0,0.0,0.03473419454343195,0.0296919261615908,0.03537283129581954,0.0,0.0,0.07396076685180658,0.033201536936606386,0.03421204845521834,0.0581797356582007,0.0,0.0,0.034056889677535694,0.027914755724164617,0.0,0.0,0.0,0.0,0.0,0.0,0.16568212899647775,0.018935545072253344,0.0,0.0,0.030320782630483756,0.031374467347028145,0.0,0.0,0.07795011562291604,0.0483271945435134,0.07135683738321415,0.0336441356557187,0.03068070285369571,0.0,0.051620285024453455,0.0,0.0,0.07904731555240728,0.0,0.0,0.0,0.0,0.0,0.0,0.030439740310721657,0.0,0.0,0.031067861032585596,0.0,0.0,0.06267609759413711,0.058870589105368513,0.07824996598850001,0.07057270847086307,0.0,0.18850865255867227,0.0,0.029903926750206963,0.0,0.030785243820511402,0.0,0.0,0.0,0.7527206993194797,0.18151952255119727,0.02785777826969634,0.023828302492220056,0.0,0.4567279702240534,0.0,0.03599105717144666,0.0,0.03441407494033421,0.0,0.0,0.0,0.0,0.0,0.06475086867003661,0.02764613592736326,0.0,0.05678759571222785,0.0,0.0,0.02833485975372208,0.0357902667298385,0.0,0.0,0.0,0.134203180769219,0.0
left,0.06364934119859768,0.060521524522018186,0.06437256282468669,0.0,0.060187013961182305,0.0,0.0,0.0,0.0,0.062944142721712,0.2782519575516472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13903342188212547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47402214498030687,0.037922662040383005,0.14611747151853607,0.0,0.12144829083168486,0.0,0.3247843835653927,0.0,0.10407502150046283,0.048393005298775056,0.09527201243406218,0.0,0.0,0.0,0.4135246418185392,0.0,0.0,0.0,0.0,0.06624525915610893,0.0,0.06279789297015635,0.0,0.0,0.0,0.07429049702230334,0.06103082316184801,0.06222033692511627,0.0,0.0,0.0,0.0,0.05223768321306673,0.07066881260620962,0.0,0.0,0.0,0.11977859665526029,0.0,0.0,0.07364115463857414,0.22604913704928778,0.0,0.10767796219895319,0.0,0.0,0.3340505178342146,0.0,0.0,0.06682791164237506,0.0,0.06874134013878648,0.13784375664020992,0.0,0.0,0.1834306938893173,0.0,0.07418123331922541,0.06483904477070364,0.11073513495337954,0.0,0.056864927628525005,0.06539317393704393,0.06232773464013212,0.0,0.0,0.0,0.0,0.0663691073360156,0.0,0.0
left,0.0,0.0,0.1333080134982579,0.0,0.0,0.27454302914231454,0.0,0.0,0.0,0.13034992331180495,0.0,0.0,0.1467054623584323,0.2960495049014708,0.28734872976571285,0.0,0.0,0.14189122563805248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07853337697517492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959457141893272,0.0,0.0,0.0,0.10704511773816502,0.0,0.0,0.10928041429430173,0.13617132651477865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14357915048285144,0.12997158468138784,0.0,0.10817810373419932,0.36586701738405975,0.12922215694553776,0.29318315801017164,0.0,0.0,0.2492804672514972,0.0,0.0,0.0,0.0,0.0,0.0,0.11553749280503563,0.19765124850217256,0.0,0.14571045627862295,0.0,0.0,0.14235523796165228,0.0,0.0,0.0,0.0,0.13243626117879287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11751614300443075,0.14843673622340509,0.0,0.147819841576547,0.0,0.15902713194985216,0.0
left,0.0,0.03853226796273746,0.040984110360712804,0.0,0.07663858992797103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045103011454716194,0.0,0.0,0.0628703478972173,0.0,0.04362292632050016,0.14836704825119879,0.04425923760223,0.0,0.13027526174469115,0.14237362416973365,0.08741676811628249,0.0,0.04631525195845292,0.039705078728156394,0.0,0.0,0.15089795287631735,0.024144239378318333,0.27908604142357163,0.04328509193699804,0.0,0.16001919080827073,0.0,0.0,0.03313074685705032,0.0,0.030328438860813763,0.0,0.0,0.07977786076744972,0.2632789314808165,0.0,0.0,0.033597084242505855,0.08372881010516713,0.0,0.07414399081190694,0.07996312910264017,0.0,0.0,0.11643885199050953,0.0,0.03885652337133744,0.0,0.0,0.17656744240550773,0.1997918066046472,0.1125966210858189,0.033258190754699095,0.022496373360194267,0.0,0.2103173298171291,0.0,0.03812974820918501,0.0,0.7065628836746063,0.0,0.03597970304911887,0.039031875664525296,0.034277689845883794,0.0,0.0,0.09114861555173767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04815499549194561,0.0583924538034617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03612907017117795,0.1369058187723325,0.0,0.0,0.0,0.024445587910082955,0.0
left,0.0,0.13109435533515232,0.0,0.0,0.0,0.0,0.2805537497793567,0.0,0.0,0.27268387164386954,0.1506788753425513,0.12880523356280268,0.0,0.0,0.1502788842403685,0.0,0.0,0.0,0.12619347090002267,0.0,0.0,0.0,0.12109576897543273,0.0,0.0,0.0,0.0,0.15768596899001314,0.5387870707469915,0.0,0.08214345180561688,0.0,0.0,0.0,0.0,0.140701675057574,0.0,0.11271731799429167,0.0,0.0,0.14595013902329085,0.0,0.0,0.0,0.0,0.0,0.0,0.14243094118325642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22961126237512375,0.1351623275365971,0.20444026508491178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673701336936628,0.0,0.15240857204804867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13852417986425233,0.0,0.0,0.11993048129829478,0.0,0.0,0.0,0.13500674770966745,0.12291820371251698,0.0,0.0,0.3092298459620638,0.0,0.0,0.0
left,0.0,0.1133599926583538,0.0,0.0,0.0,0.0,0.24260061338227223,0.0,0.11640827264274496,0.0,0.0,0.0,0.0,0.5355361938057517,0.3898477513537707,0.09248069933164631,0.0,0.0,0.0,0.0,0.0,0.0,0.20942801765823735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2130934105395382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37861828556693466,0.0,0.11735122520744017,0.0,0.0,0.0,0.09884093058720608,0.0,0.0,0.0,0.0,0.0,0.0,0.11418574703463132,0.0,0.1143139357476594,0.11654195747275727,0.0,0.0,0.0,0.0,0.097843923005745,0.2647327918945609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14018530747461597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17178765965359022,0.0,0.0,0.0,0.10370636054260389,0.0,0.0,0.0,0.0,0.10628990573091918,0.0,0.0,0.0,0.0,0.14383537811457045,0.0
left,0.30268056265761534,0.0,0.15305989951014715,0.0,0.14310783825405704,0.0,0.0,0.0,0.0,0.0,0.0,0.1413904252201888,0.0,0.0,0.0,0.0,0.0,0.16291486286243206,0.27704694936741187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29571520864838796,0.0,0.2705083619336176,0.0,0.0,0.14438498620135748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489698232403939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902283597319083,0.0,0.0,0.0,0.14922912110431963,0.0,0.0,0.0840153077753473,0.0,0.0,0.17664196530065648,0.28479990795845433,0.14310783825405704,0.0,0.0,0.4031110850986365,0.0,0.0,0.0,0.0,0.22693669675148972,0.0,0.0,0.15889803033494038,0.0,0.0,0.0,0.0,0.0,0.0,0.15205898201904072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16972190570980064,0.0,0.0,0.0
left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32267454468416584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371496165497269,0.07739377946696292,0.0,0.0,0.0,0.07426738619379117,0.0,0.0,0.0,0.0,0.0,0.0,0.1889135846469576,0.20151255523308914,0.0,0.09031646579387075,0.0,0.0,0.0,0.0,0.0,0.06428740513245161,0.0,0.08951043815642544,0.0,0.0,0.0,0.08223144765147265,0.0,0.07010196291551454,0.0,0.0,0.0,0.08342349399281812,0.0,0.0,0.0,0.09869077669546791,0.2432281212924824,0.08265624303940133,0.0,0.0,0.08337507931538289,0.0,0.06939484504352722,0.046939785597069524,0.0,0.37614635711267036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06339535122638594,0.0,0.0,0.0,0.0,0.0,0.09155886654896953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15108376170120033,0.0,0.0,0.1507701513042392,0.0,0.0,0.09482450372551955,0.0,0.2550345864467151,0.0
left,0.0,0.0,0.0,0.0,0.04906443728771629,0.0,0.0,0.0,0.0,0.05131204789774614,0.17012318965867962,0.0,0.0,0.0,0.05655719393798623,0.040249934720342384,0.0,0.0,0.0,0.0,0.0,0.11120389725368818,0.045574179803321714,0.0,0.0,0.11860509319474917,0.050838809719552534,0.0,0.0,0.38642272268856975,0.0,0.23822984548077597,0.0,0.0,0.0,0.10590565619189107,0.0,0.0,0.0,0.03883285921411863,0.0,0.0,0.0,0.6320722025430405,0.0,0.0,0.0,0.0,0.05400311711044008,0.0,0.0,0.0,0.0,0.09939303870650398,0.0,0.04975231031686444,0.10144400322142103,0.0,0.1130394258701733,0.0,0.0,0.0,0.11521839334149396,0.0,0.07694073441912531,0.0,0.04882173958482952,0.14719331186314888,0.0,0.24012899632400114,0.04606879864421544,0.0,0.043889522638446594,0.0,0.0,0.35012300219538706,0.0,0.0,0.054478095257576166,0.0,0.11207584328700296,0.0,0.0,0.06165817399890612,0.037383162847965855,0.0,0.0,0.0,0.0,0.0,0.09271254683941403,0.0,0.0,0.0,0.11686378826109653,0.0,0.0,0.054104078112761064,0.0,0.0
left,0.0,0.0,0.10317631002837237,0.0,0.19293542899800328,0.0,0.0,0.0,0.0,0.0,0.0,0.1906200434503026,0.0,0.0,0.3335986432910909,0.0,0.21315149374376774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06078242288466459,0.0,0.0,0.0,0.0,0.0,0.0,0.08340569501470316,0.0,0.0763509658508892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2107848528047735,0.0,0.0,0.0,0.0,0.0,0.0,0.23814553954640846,0.0,0.2991801704464837,0.0,0.0,0.10059401654905742,0.09448624343312914,0.0,0.0,0.0,0.0756382546258808,0.0,0.19198107207450074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529759986500851,0.11995869726189197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10392398704747695,0.6212017573596896,0.0,0.0,0.20962428997095203,0.0,0.0,0.0,0.10903923255319196,0.0,0.0,0.0,0.0
left,0.0,0.0,0.051149871763890964,0.0,0.11956017870339364,0.02633532742291423,0.025729165639327586,0.02412543570349395,0.0,0.025007430862057572,0.13818534755229836,0.0,0.0,0.028398319452250204,0.055127408673092425,0.019616201281366222,0.026417574849007027,0.0,0.0,0.0,0.0751975112608562,0.027098156145558085,0.022211024451756656,0.05454987847494996,0.0,0.08670503681317304,0.024776793584706136,0.0,0.07411703710151658,0.6779768826516256,0.0753325335824241,0.11610365663072365,0.0270107961644086,0.0482508714069879,0.0,0.0,0.02857694378669935,0.020674273984052687,0.0,0.0,0.02676973881095099,0.0,0.0,0.5544838803853723,0.0,0.0,0.06289583458759729,0.0,0.0,0.023133694916845027,0.02494932647946568,0.0,0.0,0.0,0.0,0.0,0.0247198660048166,0.027080629761637876,0.027545437601402066,0.0,0.023420876525470473,0.0,0.07019102051984474,0.02479107063171422,0.056246734693668046,0.0,0.023793754629828977,0.04782407148135746,0.0,0.029257306614980685,0.08980832722085708,0.04871340178847504,0.0,0.0,0.0,0.22751451505931836,0.0,0.0,0.02655043516028257,0.0,0.027310631880175202,0.0,0.02682096064445668,0.12019886841632672,0.0,0.0,0.0,0.07728080131779695,0.021997290864619583,0.0,0.11296092731244117,0.051960840369569265,0.0,0.04509057998184225,0.11390943160332817,0.0,0.0,0.0,0.07627277228837227,0.0
left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10981576141018591,0.0,0.0,0.0,0.0,0.0,0.0,0.7851894340548612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340169078974312,0.0,0.0,0.0,0.11102688316426876,0.0,0.0,0.0,0.1710186095875757,0.0,0.0,0.1085718132982927,0.0,0.0,0.0,0.0,0.09324330483141013,0.0,0.0,0.10288736199234337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12487013359164974,0.11025855867086866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12146433497094099,0.0,0.0,0.0,0.0,0.11300098697073059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47491358838793774,0.0
left,0.0,0.0,0.19959537509436934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47033628132167427,0.45305593339525363,0.0,0.0,0.0,0.0,0.0,0.1613489664137862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4077649389497544,0.0,0.0,0.0,0.0,0.0,0.3780433625626433,0.0,0.0,0.0,0.0,0.0,0.0,0.18278437360385613,0.0,0.10955885194461151,0.0,0.0,0.0,0.18569443935915106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17631699068188927,0.0,0.0,0.17595100269736916,0.0,0.0,0.0,0.20578591704492957,0.11905165795650877,0.0
left,0.0,0.0,0.0,0.0,0.21717030443602264,0.0,0.0,0.0,0.0,0.2271187377090161,0.0,0.0,0.0,0.0,0.0,0.17815532104217577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22437821251454668,0.0,0.41050430242207997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19040770504689952,0.0,0.2390300191276143,0.0,0.0,0.0,0.0,0.0,0.2680593170055337,0.22021498615279092,0.22450705929445589,0.24594763379553153,0.0,0.0,0.0,0.18848706423167702,0.12749567172181822,0.22515374327687832,0.0,0.0,0.21609606947205542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24113237991102895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204757451185868,0.0,0.0,0.0,0.0,0.27708525292752967,0.0
left,0.0,0.09230928011584973,0.09818300151043496,0.0,0.0,0.0,0.09877509451007728,0.0,0.0,0.0,0.0,0.0,0.1080503883775543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558065119726794,0.0,0.0,0.0,0.09511890755778057,0.11103360052860513,0.0,0.07229930724263907,0.11568160784683691,0.11143141811734437,0.0,0.09261832369981532,0.2875107751738772,0.09907421492293784,0.0,0.07936920284661843,0.0,0.145311787044906,0.0,0.0,0.0,0.0788400538029793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09298169363881471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23902353602627982,0.37725181981854133,0.0,0.07197767458573912,0.0,0.0,0.0,0.09403707391376043,0.0,0.0,0.0,0.08211686051721086,0.0,0.5105687587522377,0.0,0.11415319031292506,0.10731755408745298,0.0,0.1099388305383733,0.0,0.21024351326928284,0.0,0.11536183056087336,0.1398870520678437,0.0,0.0,0.09889449404080239,0.08444830720811682,0.0,0.0,0.0,0.09506416702687595,0.0,0.21865098600418456,0.0,0.0,0.0,0.17568817575212595,0.0
left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299051402173322,0.0,0.0,0.07672367505247707,0.0,0.20166670936657502,0.0,0.0,0.07870026444578163,0.0,0.23764106892015605,0.0,0.4196908754802547,0.0,0.0,0.0,0.49225637037998105,0.0,0.0,0.0,0.0,0.07250159660602695,0.0,0.0,0.12008719862928374,0.0,0.0,0.0,0.0,0.0,0.05964329274717648,0.21427233000555548,0.0,0.0,0.0,0.0,0.06718641289777107,0.2173784719297165,0.0,0.0,0.0,0.0,0.0704205531536973,0.0,0.0,0.0,0.07241743890578804,0.0,0.12054913752601527,0.040770684521548646,0.07199987350171709,0.0,0.0,0.06910340214540882,0.0,0.0711399911337242,0.0,0.0,0.0,0.06212222994604279,0.0,0.12875013176221975,0.0,0.0,0.16237361560773123,0.0,0.0,0.0,0.0,0.0,0.0,0.05291298011333062,0.0,0.0,0.14962935651717127,0.0,0.2534426986507348,0.0,0.0,0.0,0.0,0.16541166753000816,0.07849713365311273,0.0,0.0,0.17721315994680295,0.0
left,0.0,0.0,0.0,0.0,0.0,0.0,0.10481204639757313,0.0,0.0,0.0,0.0,0.0,0.11465422914628155,0.11568528951800632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11773580831390276,0.0,0.0,0.0,0.0,0.06137592734852572,0.11824190119778537,0.0,0.29483695527823883,0.10169430143902056,0.0,0.0,0.16844020474107374,0.0,0.2312894638280165,0.0,0.0,0.0,0.0,0.10018296579055316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09877532765008584,0.0,0.0,0.0,0.0,0.0,0.08454407146645827,0.057186965193879814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09922108240915936,0.6099498427280572,0.0,0.0,0.0,0.0,0.5693830268692185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12428394235592212,0.0
left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050088927949386075,0.0,0.0,0.05910215736412611,0.0,0.0,0.0,0.056714671076652345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06897063317859609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062334271807421814,0.12711835240580271,0.0,0.0,0.0,0.05353372418690925,0.0,0.0,0.0,0.0,0.0,0.0,0.06184470594836123,0.0,0.0,0.06312086471145242,0.06914894955952487,0.0,0.7003678849994,0.0,0.0,0.0,0.0,0.6223665464689634,0.0,0.0,0.0,0.12509333734082667,0.0,0.0,0.0,0.0,0.0,0.22639563779158567,0.0,0.07592645618387729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
left,0.0,0.0,0.034093251982307525,0.0,0.0,0.0,0.0685977029608409,0.4180925149312602,0.032915580870147634,0.0,0.0,0.06298788135030667,0.0,0.0,0.0,0.2353484234242262,0.0,0.14515356377491276,0.0,0.0,0.0,0.0,0.08882673922402773,0.0,0.0,0.0,0.033029270176717605,0.07711103680044418,0.06586893860322804,0.0,0.10042375323037783,0.0,0.03600735830294001,0.0,0.06655719187528117,0.03440271862088084,0.0,0.0,0.051260190722111784,0.0,0.0,0.0,0.0,0.0,0.0655680483803203,0.0,0.0,0.0,0.03508507683923301,0.030838899996562877,0.0997778072695495,0.0,0.0,0.06457427991000898,0.0,0.03232338657094102,0.0,0.03610045157356086,0.0,0.0,0.03122173399437804,0.05533265784695618,0.13099763865429037,0.0,0.0,0.03934602762003024,0.38062569194050183,0.0,0.03265361220679297,0.0,0.05986052016286215,0.0,0.0,0.0,0.0,0.4802145768150537,0.0,0.0,0.0,0.1145261051665835,0.0,0.0,0.0,0.0,0.0,0.0,0.4714579073320606,0.0,0.0,0.0,0.0,0.06926758417340843,0.03301026197076478,0.030054513380707613,0.0,0.0,0.07560924470485572,0.07030133960675063,0.1423480238553919,0.0
left,0.0,0.13579570074113706,0.0,0.08409056933138824,0.27009027948071274,0.07436543693946786,0.0,0.1362503331463675,0.0,0.14123147154588553,0.0,0.1334244857916963,0.0,0.0,0.0,0.05539203503929412,0.0,0.0,0.0,0.0,0.0,0.0,0.06271927102721057,0.0,0.0,0.0,0.0,0.08167047544228714,0.0697636519468179,0.053179566982817235,0.38290187299252965,0.08196308913271025,0.0,0.0,0.5639408032990092,0.0,0.0,0.0,0.054291114751462796,0.10688370618287239,0.0,0.0,0.0,0.0,0.0,0.0,0.05920154507881675,0.07376942132920979,0.2229575706889858,0.13064939750995175,0.0,0.0,0.0,0.06839244238463392,0.16668995338808473,0.0,0.0698037129750582,0.0,0.0,0.0,0.06613563933921286,0.0,0.03964094181448225,0.0,0.0,0.0,0.13437713767994727,0.0,0.0691687245948557,0.0,0.1901998991885714,0.13755642186000702,0.0,0.0,0.0,0.16061330898563303,0.08396508157644267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543403347663776,0.07174598794191324,0.16644479199728665,0.0,0.0,0.0,0.0,0.14672650678581783,0.06992420025692822,0.0,0.08041408140361131,0.07632200303387211,0.0,0.0,0.08615131981042487,0.0
